Filename,Right Ascension,Declination,Catalogue Peak,Unseen,Estimated Peak,Estimation Error (95%)
2MASS_J09375473-1433499,144.47802,-14.56396,14.77,False,15.31,0.68
2MASS_J09493571+5819164,147.4159,58.32026,13.09,False,13.23,0.77
2MASS_J09541965-2519588,148.58185,-25.3329,0.00,False,14.89,0.55
2MASS_J10131955-4005473,153.3315,-40.0966,0.00,True,15.22,2.56
2MASS_J10163471-2650593,154.14458,-26.849940000000004,14.20,False,15.04,1.3
2MASS_J10203893-3920563,155.16228,-39.34898,0.00,True,14.47,1.01
2MASS_J10284195+8253398,157.17497,82.8946,0.00,True,14.85,1.16
2MASS_J10323905+6623234,158.16283,66.38978,13.72,False,14.19,0.86
2MASS_J10333216-5035287,158.38394,-50.59137,0.00,False,15.87,0.77
2MASS_J10351532-2050261,158.81372,-20.840629999999997,0.00,True,14.76,1.1
2MASS_J11015838-6056516,165.49371000000002,-60.9473,0.00,True,13.1,0.98
2MASS_J11061252-1049314,166.52338999999998,-10.814810000000001,0.00,True,14.4,0.87
2MASS_J11135586+1528058,168.48277,15.46826,14.20,False,14.99,1.61
2MASS_J11250388-5805404,171.26702,-58.09437,0.00,True,15.94,1.04
2MASS_J11292064-0528332,172.30858,-5.48231,0.00,True,12.61,0.75
2MASS_J11303636+1018245,172.65138000000002,10.30684,0.00,True,14.31,0.82
2MASS_J12011113-0332196,180.2964,-3.5387699999999995,13.95,False,13.7,0.99
2MASS_J12093020+7609120,182.37616,76.15332,14.12,False,14.33,0.58
2MASS_J12194495+0446225,184.93741,4.7729099999999995,14.46,False,15.14,0.65
2MASS_J12201982-3714137,185.08253,-37.23728,0.00,False,16.0,1.87
2MASS_J12222007-4122259,185.54233,-41.38265,13.56,False,13.67,0.96
2MASS_J12402118-7148578,190.08827,-71.81605,0.00,False,17.32,1.0
2MASS_J12494675+3707474,192.4448,37.129979999999996,0.00,False,15.76,0.62
2MASS_J13053124+3855218,196.38,38.9225,15.74,False,16.4,0.78
2MASS_J13284063-4727496,202.16926999999998,-47.46374,15.60,False,15.53,0.61
2MASS_J13342051-3521131,203.55011000000002,-35.33723,15.15,False,15.43,1.67
2MASS_J13361219+2319581,204.05067,23.33278,15.02,False,15.98,0.67
2MASS_J13425106+0504543,205.68176,5.07562,0.00,True,13.9,1.29
2MASS_J13490974-7152510,207.29065,-71.88089000000001,0.00,True,15.15,2.56
2MASS_J13522596-2745197,208.11686,-27.75198,12.48,False,12.49,0.67
2MASS_J13592131-1150440,209.83885,-11.84559,14.51,False,16.6,0.87
2MASS_J14002208-4008235,210.092,-40.13989,15.70,False,16.5,0.88
2MASS_J14192748+0445138,214.86452999999997,4.753830000000001,14.86,False,14.95,0.74
2MASS_J14213845-4820202,215.41102999999998,-48.339659999999995,0.00,True,12.72,0.99
2MASS_J14220194-7920043,215.3499,-79.34066999999999,12.69,False,12.85,1.36
2MASS_J14241873-1750305,216.05147000000002,-17.83568,15.48,False,15.86,0.85
2MASS_J14363365+6149514,219.14047000000002,61.830980000000004,0.00,True,15.02,1.1
2MASS_J14572266-4248441,224.30417999999997,-42.810190000000006,12.94,False,12.88,1.08
2MASS_J15094531-2905016,227.43773,-29.08365,0.00,True,12.28,0.73
2MASS_J15131867-3720114,228.32776,-37.33654,14.65,False,15.09,0.55
2MASS_J15234352-3936318,230.88862999999998,-39.6115,0.00,True,12.79,0.81
2MASS_J15282165-2858132,232.06059,-28.980990000000002,0.00,True,14.38,1.54
2MASS_J15352963-3133461,233.8737,-31.562859999999997,0.00,False,15.89,0.82
2MASS_J15415009+1414376,235.45873999999998,14.243770000000001,12.93,False,15.26,0.67
2MASS_J15501372+7013427,237.48522999999997,70.21558,0.00,True,12.76,0.93
2MASS_J16024856-1929470,240.70232000000001,-19.49646,0.00,True,14.65,1.05
2MASS_J16132720-1908364,243.3632,-19.143420000000003,15.80,False,15.41,1.71
2MASS_J16444975-4559026,251.20535,-45.98601,0.00,True,12.45,0.97
2MASS_J16465897-1329454,251.71575,-13.480039999999999,0.00,False,14.74,1.32
2MASS_J16561677-3302127,254.07025,-33.03633,12.62,False,12.28,0.6
2MASS_J17332704-3942172,263.36400000000003,-39.70358,0.00,True,14.69,0.88
2MASS_J18103800+5335016,272.65828999999997,53.583769999999994,15.00,False,14.85,0.6
2MASS_J18140339+3828107,273.51428,38.4695,15.95,False,16.31,0.79
2MASS_J18373301-1647530,279.38879,-16.80057,0.00,True,12.63,0.84
2MASS_J18382063-6025224,279.586,-60.42289,0.00,False,16.05,0.93
2MASS_J19071198+0127091,286.79998,1.45249,0.00,True,13.67,2.09
2MASS_J19113134+0311093,287.88076,3.18519,0.00,True,14.17,1.63
2MASS_J19140184+4438323,288.50784,44.64228,15.65,False,15.64,0.84
2MASS_J19242340-5456503,291.04272000000003,-54.952169999999995,13.18,False,12.99,1.16
2MASS_J19502776+3456224,297.61472000000003,34.940090000000005,0.00,True,16.1,0.9
2MASS_J19562808+0234250,299.11702,2.5737400000000004,0.00,True,14.34,0.75
2MASS_J20263126+7644487,306.6283,76.74675,14.53,False,17.29,0.82
2MASS_J20345108-4200386,308.71287,-42.01068,15.66,False,15.68,0.59
2MASS_J20355146+4901490,308.9652,49.02897,0.00,True,14.03,2.41
2MASS_J20400660-4620180,310.02759,-46.33833,0.00,False,16.69,0.92
2MASS_J20434215+0001193,310.9257,0.02193,0.00,True,14.67,1.03
2MASS_J20435020+0001280,310.9257,0.02193,0.00,True,14.67,1.03
2MASS_J20435163+1034066,310.96516,10.568539999999999,14.28,False,14.33,1.73
2MASS_J20464397-4257134,311.68397999999996,-42.95348,0.00,True,15.28,2.39
2MASS_J21101113-8618473,317.54657000000003,-86.31322,15.35,False,15.81,0.77
2MASS_J21343180-6513357,323.55515,-65.22699,13.36,False,12.89,0.99
2MASS_J21422658+3659481,325.61037999999996,36.99714,0.00,False,17.33,0.84
2MASS_J22263636+0210373,336.65182000000004,2.1770400000000003,0.00,False,16.21,0.83
2MASS_J22283018-1636432,337.12582000000003,-16.61199,14.41,False,14.56,0.69
2MASS_J22283661-1637160,337.12582000000003,-16.61199,14.41,False,14.56,0.69
2MASS_J22352860+1816356,338.8692,18.276529999999998,14.01,True,14.3,0.65
2MASS_J22434764-2504566,340.91818,-25.09979,12.47,False,12.75,1.12
2MASS_J22503275+1749149,342.63648,17.82081,0.00,True,13.5,1.25
2MASS_J22523220+1245109,343.13411,12.75302,14.44,False,14.54,1.11
2MASS_J22533042-1232259,343.34492,-12.53147,12.30,False,12.41,0.61
2MASS_J22595001-3548221,344.92427999999995,-35.81295,12.87,False,14.42,0.67
2MASS_J23005469-0735438,345.22797,-7.595439999999999,14.20,False,15.12,1.25
2MASS_J23203986-6309181,350.16605,-63.155030000000004,0.00,False,16.49,0.93
2MASS_J23213700-1619282,350.40421000000003,-16.32455,0.00,False,15.99,0.86
2MASS_J23301617-2336413,352.56732,-23.611439999999998,15.43,False,15.43,0.91
2MASS_J23531112-4806045,358.2963,-48.10122,0.00,True,14.45,1.06
2MASS_J23553865-3352267,358.91098,-33.87405,15.50,True,13.26,1.6
2MASX_J00032450+2204559,0.8521799999999999,22.08215,13.92,False,14.92,0.96
2MASX_J01200274+4200139,20.01149,42.00387,0.00,True,14.39,1.7
2MASX_J03251760+3332435,51.32326,33.54548,0.00,True,14.91,1.62
2MASX_J05054288+3321355,76.42864,33.35983,0.00,True,14.53,1.24
2MASX_J06533986+1636432,103.41622,16.61213,0.00,True,15.04,1.97
2MASX_J08153642+2950218,123.90185,29.83945,0.00,True,13.74,1.21
2MASX_J09591976+4603515,149.83253,46.06443,0.00,True,14.21,1.0
2MASX_J10522451+0814095,163.10222,8.23597,0.00,False,16.87,1.07
2MASX_J13511746-1530155,207.82277,-15.50445,14.72,False,14.58,0.66
2MASX_J15264667-1530269,231.6945,-15.50731,15.48,False,15.23,0.67
2MASX_J18084968+3520426,272.20707999999996,35.34519,0.00,False,14.81,1.48
2QZ_J142526.2-011826,216.35904,-1.3071700000000002,14.20,False,15.11,0.67
3C_111,64.58866,38.02661,13.35,True,13.18,0.71
3C_120,68.29623000000001,5.3543400000000005,13.60,True,13.42,0.89
3C_138,80.29120999999999,16.6394,12.92,False,12.95,0.84
3C_17,9.58506,-2.12791,0.00,True,12.79,0.76
3C_179,112.0454,67.81306,0.00,True,12.63,0.91
3C_207,130.19829,13.20655,13.09,False,12.59,0.61
3C_212,134.67333,14.09455,0.00,True,12.78,1.02
3C_216,137.38971999999998,42.89647,0.00,True,12.88,0.8
3C_232,149.58729,32.40061,12.59,False,13.33,1.17
3C_264,176.27087,19.60632,15.59,False,13.7,0.99
3C_273,187.27792,2.05239,13.85,False,13.26,0.84
3C_279,194.04653000000002,-5.7893099999999995,12.71,False,12.93,0.79
3C_286,202.78453000000002,30.509159999999998,12.45,False,12.69,0.69
3C_303,220.7615,52.027029999999996,13.36,False,13.76,1.92
3C_309.1,224.7816,71.67219,14.58,True,12.74,0.84
3C_345,250.74504,39.81028,13.01,False,12.77,0.63
3C_371,271.71117000000004,69.82446999999999,13.89,True,13.6,1.26
3C_380,277.38242,48.746159999999996,12.99,False,12.74,0.62
3C_418,309.65431,51.32018,12.47,False,12.57,0.74
3C_446,336.44691,-4.9503900000000005,12.96,False,12.68,0.6
3C_454.3,343.49062000000004,16.14821,13.11,False,13.12,0.77
3C_6,3.77561,32.27036,13.00,False,13.11,0.73
3C_66A,35.66505,43.0355,14.85,False,14.44,0.87
4C_+01.02,17.16155,1.58342,12.51,False,12.76,0.61
4C_+01.28,164.62336000000002,1.56634,12.86,False,12.87,0.84
4C_+02.20,113.47833,2.03947,0.00,True,12.6,1.07
4C_+03.23,186.21843,3.5139699999999996,12.48,False,12.56,0.71
4C_+04.42,185.59396,4.22105,12.76,False,12.73,0.64
4C_+04.77,331.07355,4.66723,14.44,False,14.08,1.44
4C_+05.57,205.68176,5.07562,0.00,True,13.9,1.29
4C_+05.64,237.64696,5.4529,12.48,False,12.68,0.64
4C_+06.21,74.28211999999999,6.75202,12.85,False,12.9,0.89
4C_+10.45,242.19251,10.485489999999999,12.98,False,12.66,0.57
4C_+10.65,318.96008,10.25896,14.48,True,12.91,0.84
4C_+10.73,352.67022000000003,11.0052,13.04,True,12.62,0.67
4C_+12.46,197.39139,11.90682,13.13,False,12.75,0.82
4C_+13.14,37.94123,13.381870000000001,12.34,False,12.63,0.74
4C_+13.46,183.38404,13.122470000000002,13.94,True,12.8,0.85
4C_+14.06,22.480620000000002,14.77994,12.73,False,12.74,0.67
4C_+14.23,111.32003,14.42049,12.96,False,12.68,0.66
4C_+14.55,222.86237000000003,14.27408,0.00,True,13.29,1.15
4C_+14.60,235.20621,14.796079999999998,13.32,False,13.0,0.9
4C_+15.05,31.21006,15.2364,12.48,False,12.73,0.66
4C_+15.54,241.77678999999998,15.85958,12.97,False,12.84,0.73
4C_+16.39,210.68547,15.999070000000001,14.45,True,14.15,1.18
4C_+16.67,303.7659,16.37426,0.00,False,13.88,2.02
4C_+19.44,209.26848999999999,19.31871,0.00,True,13.02,0.92
4C_+20.25,171.49476,20.09843,13.84,True,13.74,1.1
4C_+21.35,186.22691,21.37955,13.46,False,13.51,1.46
4C_+22.12,90.96481999999999,21.99381,0.00,True,12.9,0.81
4C_+26.51,254.85063,26.493640000000003,13.76,False,13.06,1.1
4C_+27.15,79.88761,27.734540000000003,0.00,True,13.74,1.4
4C_+27.50,350.49942999999996,27.546229999999998,13.04,False,12.7,0.85
4C_+28.07,39.46836,28.8025,12.76,False,12.64,0.65
4C_+29.48,200.75364,29.69578,13.27,False,12.57,0.74
4C_+31.03,18.20972,32.13818,12.86,False,12.75,0.75
4C_+31.51,278.5756,31.606790000000004,13.48,False,12.87,0.85
4C_+31.56,305.82923999999997,31.88397,11.60,False,12.91,0.68
4C_+33.06,46.172340000000005,33.812090000000005,13.25,False,12.55,1.01
4C_+36.01,9.442260000000001,36.98636,13.56,False,13.53,1.05
4C_+38.28,139.20377,38.90782,12.64,False,12.99,0.84
4C_+38.41,248.81455,38.13458,12.47,False,12.64,0.58
4C_+39.12,53.576730000000005,39.35678,14.22,False,14.74,1.86
4C_+39.23,126.23118000000001,39.27831,12.44,False,12.64,0.66
4C_+40.01,3.3797099999999998,40.86032,12.80,False,12.82,0.8
4C_+40.24,147.23058,40.66239,12.34,False,12.49,0.69
4C_+40.25,155.79818999999998,39.80427,12.72,False,12.62,0.7
4C_+41.11,65.98337,41.83409,12.83,False,12.78,0.82
4C_+41.32,246.49029,41.57795,12.13,False,12.47,0.52
4C_+42.22,104.04443,42.61743,14.51,False,14.89,3.62
4C_+42.28,136.06512,42.63466,12.86,False,12.56,0.74
4C_+45.34,256.82407,45.60322,13.45,False,12.95,0.78
4C_+45.51,358.59033,45.88451,12.20,False,12.31,0.71
4C_+46.29,214.28400000000002,46.11817,12.80,False,12.62,0.82
4C_+47.08,45.896840000000005,47.271190000000004,13.31,True,13.42,1.23
4C_+47.44,249.43804,47.29273,12.69,False,12.59,0.65
4C_+48.41,254.44532999999998,48.142509999999994,12.56,False,12.74,0.59
4C_+49.22,178.35193999999998,49.51912,13.18,True,12.77,0.7
4C_+51.37,265.15407000000005,52.19539,13.12,True,12.77,0.71
4C_+54.15,118.25577,53.883230000000005,12.56,False,12.7,1.01
4C_+55.17,149.4091,55.382709999999996,13.18,False,12.87,0.86
4C_+56.27,276.02945,56.85041,13.16,True,12.82,0.75
4C_+59.33,316.70035,60.0703,0.00,True,12.58,0.87
4C_+60.01,3.7033,61.29543,13.32,True,12.71,0.71
4C_+60.32,327.06684,61.118280000000006,0.00,True,12.31,0.63
4C_+67.04,17.553639999999998,68.09478,14.85,True,14.32,0.88
4C_+67.05,37.20855,67.35084,12.90,False,12.67,0.7
4C_+68.05,66.70863,68.43137,13.11,False,12.87,0.7
4C_+70.18,237.48522000000003,70.21558,0.00,True,12.76,0.93
4C_+71.07,130.35152,70.89505,12.44,False,12.45,0.65
4C_+72.28,302.46792999999997,72.48871,12.97,False,12.77,0.79
5C_07.119,124.82857,27.791859999999996,13.28,True,13.44,0.86
5C_12.291,197.09878999999998,35.776990000000005,12.56,False,12.64,0.74
6C_B010709.9+413321,17.52005,41.83076,15.59,False,16.39,1.16
6C_B131714.7+750402,199.59552,74.80978,14.07,False,14.14,0.91
6C_B132240+850531,200.2216,84.83643000000001,13.07,True,12.33,0.73
6C_B134209.5+581020,205.99008,57.91178000000001,14.83,True,13.26,1.71
6C_B162034.5+754454,244.80726,75.63152,0.00,True,15.03,0.69
6C_B163030.4+771303,247.13771,77.11386999999999,13.72,True,14.12,1.03
6C_B175708+871924,264.34205,87.29567,0.00,True,15.53,2.52
6C_B194425+834912,294.41522000000003,83.94139,12.55,False,12.38,0.68
7C_0148+5439,27.901190000000003,54.91047,0.00,True,13.28,0.96
7C_0607+4324,92.78544000000001,43.40844,0.00,False,15.81,0.71
7C_0955+5054,149.65753999999998,50.66597,12.38,False,12.79,1.03
7C_1013+5217,154.2771,52.0458,14.95,False,16.11,0.78
7C_1032+4424,158.88385,44.15873,13.72,False,14.16,0.87
7C_1043+5505,161.62001,54.82899999999999,0.00,True,15.55,2.96
7C_1101+5808,166.054,57.870219999999996,0.00,True,15.03,2.26
7C_1146+2841,177.28711,28.40969,12.99,False,12.57,0.86
7C_1212+3524,183.78688,35.13706,0.00,True,13.12,1.02
7C_1636+7134,248.96716,71.48163000000001,15.14,True,13.18,1.23
7C_1647+7424,251.56322000000003,74.31975,0.00,True,12.55,0.76
7C_1700+6616,255.24665,66.20763000000001,0.00,True,12.68,0.69
7C_1724+5854,261.39592000000005,58.86111,14.12,True,14.38,0.67
7C_1757+6536,269.34967,65.60274,14.16,False,14.45,0.75
7C_1807+6428,271.88409,64.49064,14.77,False,14.98,1.01
7C_1822+6816,275.49788,68.31195,12.74,False,12.43,0.68
7C_1823+6856,275.88689,68.96461,14.05,True,12.85,0.71
7C_2010+4619,303.02349,46.48216,14.60,True,13.3,1.43
87GB_002122.5+154553,6.00534,16.04277,13.76,True,13.5,0.93
87GB_005415.3+404404,14.267629999999999,40.998740000000005,14.26,False,14.27,1.41
87GB_005452.5+220227,14.388829999999999,22.31145,12.56,False,12.66,0.78
87GB_013613.2+254538,24.74644,26.004360000000002,14.04,False,13.83,1.0
87GB_021610.9+243205,34.751670000000004,24.75572,15.43,False,14.92,2.0
87GB_035856.9+272842,60.51335,27.62105,13.53,True,13.42,0.91
87GB_055627.1+304251,89.92084,30.70785,0.00,False,15.18,0.73
87GB_061258.1+570222,94.32051,57.02123,13.76,True,13.47,1.16
87GB_070112.8+491056,106.24973999999999,49.11011,12.76,False,12.59,0.71
87GB_080551.6+535010,122.42388999999999,53.6903,12.59,False,12.49,0.81
87GB_090322.8+500444,136.71461000000002,49.87665,13.22,False,13.17,0.86
87GB_094609.3+583301,147.4159,58.32026,13.09,False,13.23,0.77
87GB_105148.6+222705,163.6276,22.18189,14.49,False,14.79,0.87
87GB_112657.9+305242,172.40538,30.60957,14.44,False,14.4,0.75
87GB_114248.3+560915,176.3828,55.880230000000005,0.00,True,12.95,0.96
87GB_115739.6+021927,180.05145,2.0357,12.55,False,15.52,1.04
87GB_121716.0+611442,184.91093999999998,60.96561,12.37,False,14.07,2.19
87GB_124632.9+485605,192.21229,48.664770000000004,12.52,False,12.47,0.73
87GB_131701.6+681031,199.66793,67.90668000000001,12.80,False,12.92,0.97
87GB_131814.4+332742,200.1384,33.19507,14.46,True,13.72,1.55
87GB_132842.6+521750,202.6775,52.03763,12.65,False,12.93,0.93
87GB_133543.8+654752,204.31691999999998,65.5462,12.85,False,13.13,0.91
87GB_135011.8+555656,207.9925,55.703030000000005,0.00,True,14.0,1.04
87GB_135252.8+694626,208.51291,69.5303,13.56,False,13.07,0.94
87GB_135720.6+555936,209.77392999999998,55.7415,13.07,False,12.9,0.81
87GB_135731.7+402612,209.90873,40.19396,13.12,False,12.93,0.71
87GB_141615.9+355650,214.61909,35.71374,15.45,False,14.13,1.98
87GB_142138.0+453705,215.86967,45.39553,13.15,False,13.11,0.81
87GB_142651.1+564919,217.10315,56.60312,12.73,False,12.55,0.87
87GB_145232.0+493854,223.55356,49.44455,0.00,True,12.62,0.88
87GB_145233.9+030210,223.78101,2.8444700000000003,13.64,False,13.9,1.01
87GB_145311.3+524904,223.68889,52.61544,13.53,True,13.54,1.0
87GB_150531.0+334938,226.88191,33.63852,13.98,True,14.25,0.93
87GB_151444.4+440102,229.13072000000003,43.83045,14.16,False,13.88,1.17
87GB_151628.7+663843,229.26976000000002,66.4582,13.18,False,13.48,1.05
87GB_153741.6+422719,234.8571,42.2908,13.38,False,14.11,1.32
87GB_155744.0+232525,239.96751,23.282420000000002,0.00,True,14.15,0.73
87GB_160630.8+495728,241.98599,49.81089,12.65,False,12.81,1.19
87GB_161814.7+554307,244.83348999999998,55.601040000000005,0.00,True,14.27,0.67
87GB_162358.1+182615,246.55739,18.32313,13.56,False,13.9,1.03
87GB_164812.2+524023,252.35412999999997,52.5875,14.40,True,14.25,1.28
87GB_170454.3+300758,256.71017,30.070159999999998,14.10,False,14.79,0.86
87GB_171701.0+121016,259.83957000000004,12.122760000000001,14.66,False,14.81,0.96
87GB_173932.3+534742,265.1522,53.7733,13.95,False,14.26,0.91
87GB_174618.6+270457,267.06978,27.07592,15.03,False,14.3,1.15
87GB_175437.6+153548,269.22128,15.58911,0.00,True,13.27,0.88
87GB_175603.3+143022,269.57995,14.49911,13.74,False,13.77,1.15
87GB_175915.8+212212,270.35202000000004,21.36262,13.77,False,14.08,1.51
87GB_180835.5+160714,272.70905,16.1391,14.49,False,14.65,1.15
87GB_182712.0+272717,277.30818999999997,27.4841,12.65,False,13.07,0.94
87GB_184000.4+611120,280.14725,61.23529,0.00,True,13.5,1.07
87GB_184225.9+161105,281.17753999999996,16.23641,12.90,False,13.74,1.44
87GB_185759.9+570427,284.72292000000004,57.136019999999995,0.00,True,14.26,0.89
87GB_192614.4+614823,291.70788,61.91176,16.00,False,15.75,0.65
87GB_194024.3+102612,295.69785,10.55753,15.05,False,15.37,0.76
87GB_194033.4+400351,295.56689,40.17958,14.22,True,14.52,0.67
87GB_194223.9+391242,296.02957999999995,39.34077,0.00,True,14.2,1.11
87GB_194328.9+092856,296.47454,9.60262,14.30,True,14.55,1.05
87GB_194635.4+130713,297.23008,13.2444,0.00,True,13.98,1.11
87GB_195252.4+135009,298.79821,13.971179999999999,12.80,False,12.88,0.68
87GB_200541.3+641601,301.57372999999995,64.41261999999999,12.33,False,12.4,0.62
87GB_203249.5+625814,308.41562999999996,63.14445,13.24,False,13.91,1.14
87GB_203539.4+654245,309.0839,65.88738000000001,14.43,False,14.18,1.01
87GB_2116+5739,319.5441,57.875980000000006,0.00,True,13.4,1.81
87GB_212407.5+182753,321.61863,18.6837,0.00,True,14.15,0.8
87GB_213100.1+251534,323.30984,25.48309,0.00,False,14.46,1.16
87GB_213913.0+293303,325.34955,29.785059999999998,0.00,True,14.43,0.7
87GB_214302.1+095227,326.3758,10.10154,14.26,False,15.32,0.83
87GB_220504.7+430144,331.78969,43.27428,12.80,False,14.22,0.72
87GB_222614.9+215540,337.16455,22.190279999999998,14.14,False,13.97,0.8
87GB_224338.7+152914,341.52081,15.743170000000001,14.32,False,15.27,1.6
87GB_224805.0+173330,342.63648,17.82081,0.00,True,13.5,1.25
87GB_224837.7+553415,342.67856,55.83738,0.00,True,13.18,1.28
87GB_225907.3+705409,345.20928,71.17047,0.00,True,14.34,1.6
87GB_231102.6+393314,348.35143,39.830459999999995,0.00,True,12.83,0.83
8C_2230+625,338.09526,62.8268,14.09,True,12.69,0.74
AP_Librae,229.42422000000002,-24.37208,13.96,False,13.48,1.37
AT20G_J011844-085058,19.684070000000002,-8.84971,12.19,False,12.52,0.78
AT20G_J030116-312615,45.317679999999996,-31.437720000000002,13.32,True,13.58,1.13
AT20G_J030328-523433,45.867470000000004,-52.575919999999996,12.83,False,12.57,0.9
AT20G_J034845-082422,57.19015,-8.406930000000001,13.64,False,14.12,0.69
AT20G_J035814-595233,59.558330000000005,-59.875919999999994,0.00,True,12.92,1.06
AT20G_J043652-521639,69.2175,-52.277640000000005,13.56,False,13.09,1.36
AT20G_J045102-493626,72.76116999999999,-49.607440000000004,12.68,False,13.08,1.33
AT20G_J055802-285556,89.50879,-28.93242,13.53,True,14.01,2.83
AT20G_J071043-385037,107.68182,-38.84362,13.11,True,12.85,0.84
AT20G_J071959-350448,109.99861999999999,-35.08003,12.68,True,15.37,1.75
AT20G_J081427-264422,123.61348000000001,-26.73933,13.31,True,13.32,0.94
AT20G_J085959-741401,134.99709,-74.23364000000001,13.32,False,12.64,0.86
AT20G_J091058-504807,137.7414,-50.80239,12.38,False,14.55,2.34
AT20G_J101446-054049,153.69167,-5.680280000000001,0.00,True,15.36,2.05
AT20G_J104117-643103,160.32185,-64.51723,12.92,False,13.01,2.25
AT20G_J110315-562635,165.8141,-56.44321,0.00,True,15.54,1.74
AT20G_J112319-641735,170.8309,-64.29339,14.12,True,14.71,1.06
AT20G_J112437-080643,171.15635,-8.11185,14.89,False,14.55,0.7
AT20G_J120741-010630,181.92366,-1.11019,13.24,True,12.98,1.09
AT20G_J122515-284956,186.31465,-28.831459999999996,12.52,False,12.82,0.85
AT20G_J122939-530332,187.41637,-53.05894,0.00,True,15.02,2.24
AT20G_J123407-573552,188.52933000000002,-57.59803,14.50,False,13.87,1.64
AT20G_J131808-173536,199.53378,-17.59356,0.00,True,13.53,1.03
AT20G_J132219-060619,200.58321,-6.10539,13.16,True,14.88,2.22
AT20G_J133254-662826,203.22554,-66.47403,0.00,True,12.57,1.0
AT20G_J145935-535047,224.89732,-53.84639,0.00,True,13.69,2.81
AT20G_J150350-642539,225.95936,-64.42775,0.00,True,12.91,0.87
AT20G_J150945-290502,227.43773,-29.08365,0.00,True,12.28,0.73
AT20G_J162458-420657,246.24486000000002,-42.11602,0.00,True,12.71,0.64
AT20G_J171106-455254,257.77499,-45.88172,0.00,True,12.82,1.3
AT20G_J175822-302916,269.59438,-30.48772,0.00,True,13.64,2.01
AT20G_J175841-161703,269.67099,-16.28425,0.00,True,12.52,1.13
AT20G_J183923-345348,279.84817999999996,-34.8968,12.55,False,13.14,0.77
AT20G_J194519-400557,296.33103,-40.09896,13.92,True,13.22,1.03
AT20G_J201248-371941,303.20186,-37.3282,13.88,False,13.57,1.05
AT20G_J210812-245233,317.05133,-24.87592,0.00,True,12.63,0.92
B2_0149+37,28.05092,37.268240000000006,13.44,False,13.17,0.8
B2_0201+24,31.08977,24.297420000000002,0.00,False,14.83,1.46
B2_0202+31,31.27052,32.20836,12.35,False,12.46,0.81
B2_0218+357,35.272890000000004,35.93718,12.85,False,12.81,0.6
B2_0224+39,36.7809,39.5282,13.32,True,12.68,0.71
