Right Ascension,Declination,Bag,Catalogue Peak,Estimated Peak,Estimate Error (95%)
32.5106,25.2905,1.0,14.5,14.30,0.77
323.6258,-21.5091,2.0,14.5,14.28,0.76
325.7619,-39.4903,3.0,14.5,14.87,0.97
327.6942,-17.8317,4.0,14.5,14.94,1.59
329.2097,-8.9265,3.0,14.5,14.79,0.85
330.1528,-24.241,4.0,14.5,14.14,0.92
34.2318,5.1718,4.0,14.5,14.49,1.57
343.1341,12.753,4.0,14.5,14.54,1.11
343.7217,-27.4191,1.0,14.5,14.65,1.01
344.1011,13.0949,3.0,14.5,14.32,0.58
344.4975,-82.7814,2.0,14.5,14.31,0.83
345.0952,31.6179,1.0,14.5,15.11,2.17
351.362,-48.0048,0.0,14.5,13.72,1.20
354.5319,3.4469,3.0,14.5,13.39,0.92
355.374,-29.3208,0.0,14.5,14.54,1.62
39.4082,2.1285,2.0,14.5,14.40,0.54
4.4038,14.8505,1.0,14.5,14.38,0.79
40.1987,-34.0063,3.0,14.5,14.48,0.65
5.5386,-18.893,1.0,14.5,14.84,0.48
56.3263,-23.8723,4.0,14.5,14.01,1.13
56.374,-32.9354,4.0,14.5,13.19,1.13
7.2541,-1.2283,2.0,14.5,15.85,3.48
71.8394,-25.6585,4.0,14.5,15.35,0.85
8.7644,-57.4356,2.0,14.5,13.98,1.52
82.9942,-48.46,0.0,14.5,13.21,1.00
9.4423,36.9864,3.0,14.5,13.53,1.05
121.4657,38.5939,2.0,14.6,14.66,0.94
121.7901,-5.6872,2.0,14.6,13.71,1.29
122.7634,-75.5077,4.0,14.6,14.98,0.55
132.3856,4.9188,2.0,14.6,15.40,2.10
164.6246,28.2962,3.0,14.6,13.54,1.17
164.8018,-11.573,1.0,14.6,14.47,0.90
168.4828,15.4683,0.0,14.6,14.99,1.61
171.3812,-35.9509,3.0,14.6,14.23,0.92
177.8221,9.974,0.0,14.6,14.16,0.84
195.443,44.272,2.0,14.6,14.49,0.71
206.0991,-36.9413,0.0,14.6,13.99,0.95
211.8149,-27.1582,2.0,14.6,14.77,0.84
244.2764,41.1131,3.0,14.6,14.34,1.38
285.7983,55.6773,2.0,14.6,14.69,0.63
305.4811,6.4871,1.0,14.6,14.35,0.67
310.9651,10.5685,0.0,14.6,14.33,1.73
342.8696,-49.4864,0.0,14.6,14.56,0.64
35.9125,-79.6706,2.0,14.6,14.50,0.84
356.6664,7.0852,0.0,14.6,15.23,0.55
41.2208,-59.8016,4.0,14.6,14.42,0.67
65.1046,-37.7458,2.0,14.6,14.25,1.18
93.83,-31.2893,1.0,14.6,14.55,1.05
17.8781,-25.7587,3.0,14.7,12.71,0.78
216.7516,23.8,4.0,14.7,14.87,0.89
279.0885,31.6074,4.0,14.7,14.46,0.71
319.0135,-1.1412,3.0,14.7,14.25,0.54
55.8359,-64.7154,3.0,14.7,14.70,0.65
91.8469,47.663,2.0,14.7,13.41,1.10
103.6814,42.7996,0.0,14.8,14.57,0.94
120.3127,13.6118,3.0,14.8,14.24,0.79
131.0488,53.2141,1.0,14.8,14.24,1.09
160.8495,6.8861,0.0,14.8,14.52,0.96
17.3111,24.0096,1.0,14.8,14.23,0.66
18.1631,-3.4786,1.0,14.8,13.77,2.02
18.9188,3.9454,1.0,14.8,14.85,0.77
183.7533,50.0376,2.0,14.8,15.03,0.88
184.467,30.1168,2.0,14.8,15.05,0.87
188.4222,-1.7399,1.0,14.8,14.45,1.27
202.8894,17.2141,4.0,14.8,14.34,1.75
204.7461,11.888,3.0,14.8,14.81,0.59
216.9592,-32.2547,2.0,14.8,14.46,0.73
232.9158,47.1181,4.0,14.8,15.21,0.69
236.857,-15.5436,2.0,14.8,15.19,0.66
244.3055,-15.183,1.0,14.8,14.34,0.57
307.7006,-16.3732,0.0,14.8,14.85,0.72
31.6704,-57.8303,2.0,14.8,14.54,1.24
350.4259,-64.6353,0.0,14.8,14.61,1.01
351.1889,8.0351,1.0,14.8,14.28,0.61
36.0186,-18.8423,0.0,14.8,14.80,0.55
38.2349,26.1619,1.0,14.8,14.18,0.88
4.836,-81.8809,1.0,14.8,14.63,0.58
43.315,-1.4015,3.0,14.8,14.44,0.60
53.5767,39.3568,4.0,14.8,14.74,1.86
68.533,-20.2548,4.0,14.8,13.07,0.97
87.9262,-35.2592,1.0,14.8,13.64,2.10
93.2133,41.3771,1.0,14.8,14.26,1.28
94.3892,-17.257,4.0,14.8,14.66,0.71
105.1302,-66.1792,4.0,14.9,14.64,0.84
109.6818,-43.3305,1.0,14.9,14.79,0.50
115.2275,32.4336,4.0,14.9,15.63,1.80
115.2748,32.0956,2.0,14.9,15.07,0.88
120.7804,24.6308,0.0,14.9,14.52,0.85
123.5487,-10.2029,2.0,14.9,14.39,0.98
137.7168,39.0339,4.0,14.9,15.02,0.69
149.6025,-26.9266,1.0,14.9,14.14,0.86
159.1681,12.5608,1.0,14.9,14.98,0.97
166.8997,2.3735,4.0,14.9,14.97,1.51
17.2841,18.2688,2.0,14.9,14.47,1.06
176.2709,19.6063,1.0,14.9,13.70,0.99
178.0446,28.6225,3.0,14.9,15.27,1.18
18.7143,26.3893,4.0,14.9,14.44,0.90
180.7378,38.8632,2.0,14.9,14.55,1.15
192.0783,58.3413,0.0,14.9,14.98,0.54
203.5501,-35.3372,4.0,14.9,15.43,1.67
23.2765,-44.2393,1.0,14.9,14.94,0.64
235.7373,61.4987,0.0,14.9,14.73,0.50
239.7336,67.6132,0.0,14.9,14.83,0.97
246.659,-76.6488,2.0,14.9,15.15,0.90
250.2454,11.7345,3.0,14.9,14.80,0.75
251.862,29.1638,2.0,14.9,14.37,1.57
272.709,16.1391,2.0,14.9,14.65,1.15
274.7717,21.5427,1.0,14.9,14.24,0.78
289.4368,-19.3588,4.0,14.9,14.95,0.82
312.1,-68.0811,2.0,14.9,14.69,0.95
319.0741,67.89,2.0,14.9,14.42,1.58
324.8507,-42.589,1.0,14.9,14.69,0.53
343.8141,24.1698,4.0,14.9,14.49,0.67
35.6651,43.0355,1.0,14.9,14.44,0.87
359.7549,17.3238,1.0,14.9,14.30,0.87
53.4357,78.8413,3.0,14.9,14.34,0.84
67.5668,-25.1275,4.0,14.9,14.37,0.78
9.784,43.5041,1.0,14.9,15.00,0.65
102.5431,-51.7394,1.0,15.0,14.98,0.59
115.5881,-81.5267,2.0,15.0,15.60,1.76
126.7797,-31.1566,1.0,15.0,14.36,1.35
127.8877,17.7752,3.0,15.0,15.14,1.29
128.5733,18.4171,2.0,15.0,15.74,0.81
13.9279,45.1171,0.0,15.0,16.00,0.95
137.6543,33.4901,3.0,15.0,14.74,0.59
138.6238,68.7524,4.0,15.0,15.91,0.97
148.5818,-25.3329,2.0,15.0,14.89,0.55
15.8583,15.4402,1.0,15.0,15.48,2.44
150.808,70.9868,4.0,15.0,15.56,0.88
150.8195,43.7337,4.0,15.0,15.80,1.01
151.7353,34.9126,1.0,15.0,15.95,0.68
154.3516,25.6656,2.0,15.0,16.07,1.24
156.6432,-85.7206,0.0,15.0,14.68,0.67
160.5179,-5.9713,1.0,15.0,15.38,2.46
161.7746,67.6328,3.0,15.0,16.23,0.99
167.4105,37.6032,2.0,15.0,15.42,1.40
169.5133,-15.5177,2.0,15.0,15.35,0.64
177.8527,58.9882,1.0,15.0,15.12,0.45
181.0694,-7.1692,0.0,15.0,15.17,0.47
181.4303,58.4927,3.0,15.0,15.16,0.72
182.0181,30.2639,2.0,15.0,15.38,1.35
184.9374,4.7729,3.0,15.0,15.14,0.65
187.5587,25.302,1.0,15.0,14.77,1.21
187.9315,28.7971,4.0,15.0,14.88,0.94
188.5293,-57.5981,1.0,15.0,13.87,1.64
188.6842,-4.6062,4.0,15.0,14.55,1.35
194.9575,-37.8161,3.0,15.0,14.65,0.79
195.0355,17.9271,1.0,15.0,14.77,2.23
197.7769,0.5861,2.0,15.0,15.37,0.64
202.6075,70.0274,2.0,15.0,15.23,0.80
204.5265,-9.5207,2.0,15.0,15.25,0.67
207.8227,-15.5044,3.0,15.0,14.58,0.66
211.54,-25.1359,1.0,15.0,15.24,0.67
213.9033,48.5084,3.0,15.0,15.67,1.35
214.8645,4.7538,4.0,15.0,14.95,0.74
216.3591,-1.3072,3.0,15.0,15.11,0.67
216.858,-18.3844,0.0,15.0,14.55,0.76
220.3665,-19.5979,2.0,15.0,15.83,1.03
223.022,-38.8555,3.0,15.0,13.17,1.36
225.819,16.8549,2.0,15.0,15.44,0.76
227.4498,55.9381,3.0,15.0,14.99,0.78
235.4587,14.2438,2.0,15.0,15.26,0.67
236.3944,-0.3245,0.0,15.0,15.35,0.66
242.9157,85.4281,2.0,15.0,15.23,0.53
246.8041,31.8323,1.0,15.0,15.44,1.49
249.4625,-34.8209,3.0,15.0,15.45,1.32
250.046,6.4741,1.0,15.0,15.10,2.07
26.7024,-52.0426,4.0,15.0,14.76,0.73
27.0847,52.0347,1.0,15.0,15.98,2.87
27.326,20.5081,1.0,15.0,14.97,1.39
271.8841,64.4906,3.0,15.0,14.98,1.01
272.2071,35.3452,4.0,15.0,14.81,1.48
272.3559,20.692,0.0,15.0,15.03,0.82
273.3967,31.7382,4.0,15.0,15.14,0.68
277.3512,54.0499,1.0,15.0,15.14,0.43
28.3577,71.2518,4.0,15.0,13.75,1.79
281.1902,-32.7782,4.0,15.0,15.88,2.54
29.9411,9.0007,3.0,15.0,15.41,0.76
292.3962,61.7748,4.0,15.0,14.15,1.47
292.8236,-15.9647,4.0,15.0,14.53,0.95
30.6752,31.5364,1.0,15.0,15.63,0.95
304.1001,-9.0593,3.0,15.0,15.30,0.54
31.5662,-9.9549,1.0,15.0,15.25,1.42
315.9099,-62.5405,3.0,15.0,14.86,0.50
319.0605,33.6557,2.0,15.0,14.60,0.63
327.5284,-24.9564,4.0,15.0,15.37,0.75
333.3765,-47.907,4.0,15.0,15.09,1.12
334.8331,-32.5093,4.0,15.0,16.15,0.78
334.8593,46.9093,2.0,15.0,14.19,0.76
340.0738,-52.6872,2.0,15.0,14.76,0.73
349.9312,16.1971,3.0,15.0,15.63,0.71
352.559,-29.7639,1.0,15.0,15.68,1.09
38.5428,-6.4738,1.0,15.0,15.27,0.82
39.773,13.4558,2.0,15.0,12.96,1.05
39.8634,13.4607,1.0,15.0,13.33,1.64
44.8892,-17.0939,1.0,15.0,15.10,1.69
48.863,-26.7335,3.0,15.0,15.28,0.65
53.5643,-37.4286,0.0,15.0,14.67,0.74
58.8053,-18.719,4.0,15.0,15.95,0.89
68.4339,-57.437,2.0,15.0,14.54,1.52
74.5203,11.862,2.0,15.0,15.66,2.47
87.2786,32.9677,0.0,15.0,14.37,1.13
87.6107,-43.9509,1.0,15.0,15.66,1.49
9.462,12.6389,4.0,15.0,14.94,0.77
91.6489,-47.4986,0.0,15.0,15.23,1.74
94.2615,43.6761,3.0,15.0,16.21,1.39
95.1922,-50.5641,0.0,15.0,15.82,0.73
98.4988,58.6766,0.0,15.0,15.16,0.70
102.1144,71.2204,3.0,15.1,15.77,0.89
105.0596,13.0734,2.0,15.1,15.06,1.84
112.8511,-58.6895,4.0,15.1,14.78,2.25
118.373,53.8532,2.0,15.1,15.26,0.95
121.2873,68.9336,3.0,15.1,15.46,0.77
122.5137,-75.4566,3.0,15.1,15.13,0.98
124.4625,32.728,0.0,15.1,15.69,1.04
13.7496,-35.3215,0.0,15.1,15.79,0.93
135.1612,67.7065,2.0,15.1,12.78,0.82
138.0468,27.9911,3.0,15.1,15.47,0.61
144.478,-14.564,2.0,15.1,15.31,0.68
148.8269,-29.77,1.0,15.1,15.47,0.66
149.7678,-7.7372,1.0,15.1,15.48,0.75
16.1547,34.0245,2.0,15.1,15.38,0.66
164.6572,56.4698,2.0,15.1,15.15,0.53
173.6157,-7.036,2.0,15.1,15.45,0.77
18.3097,-19.1355,0.0,15.1,15.71,2.20
181.168,50.6577,0.0,15.1,15.47,1.02
185.8646,8.3418,3.0,15.1,15.76,0.94
185.9919,79.8912,0.0,15.1,14.98,1.26
189.0959,39.0003,0.0,15.1,15.16,0.74
190.4558,-14.9329,4.0,15.1,15.56,0.73
193.6386,22.1844,2.0,15.1,14.90,1.15
196.0696,-24.2046,2.0,15.1,15.00,0.75
2.3448,50.508,2.0,15.1,15.06,0.69
202.9804,-12.9712,2.0,15.1,14.93,1.49
212.4787,-10.8159,2.0,15.1,15.31,0.86
212.6917,74.0864,2.0,15.1,15.10,0.57
22.6073,-21.4775,4.0,15.1,15.90,0.86
22.8076,55.7536,3.0,15.1,14.90,0.91
220.2205,6.1711,1.0,15.1,15.20,0.50
222.0025,36.142,2.0,15.1,15.69,0.60
230.2037,-3.8143,4.0,15.1,15.19,0.56
236.5177,8.3204,4.0,15.1,15.45,0.56
253.582,47.1344,1.0,15.1,15.62,0.74
270.7977,72.5845,2.0,15.1,15.41,0.63
271.1331,61.6869,0.0,15.1,14.99,0.94
278.1223,51.3579,1.0,15.1,15.61,0.77
28.5115,8.3975,4.0,15.1,15.23,0.79
281.1057,15.7794,2.0,15.1,15.11,0.87
290.4647,-16.1203,1.0,15.1,14.86,0.54
300.3036,43.8814,2.0,15.1,14.80,0.85
31.0898,24.2974,4.0,15.1,14.83,1.46
311.7264,-10.1778,4.0,15.1,15.14,0.71
311.8961,79.6333,4.0,15.1,16.02,0.97
318.4567,8.4172,0.0,15.1,16.02,0.97
32.8206,-6.7389,4.0,15.1,15.04,0.98
323.2762,-28.2602,2.0,15.1,15.18,0.90
33.8246,75.9147,2.0,15.1,16.12,2.15
335.8732,1.0408,4.0,15.1,15.00,0.82
339.2701,18.6821,4.0,15.1,15.80,1.37
340.9781,20.3511,3.0,15.1,15.12,0.56
348.3479,40.4712,4.0,15.1,15.36,1.01
349.2572,-52.1671,0.0,15.1,15.67,0.80
354.1271,-63.9429,0.0,15.1,15.36,1.03
355.226,80.2544,2.0,15.1,15.18,0.72
359.3547,-17.2097,4.0,15.1,15.05,0.94
43.643,-45.7239,0.0,15.1,15.71,0.86
50.9317,-1.1961,2.0,15.1,15.10,0.49
55.8479,-76.2467,3.0,15.1,15.54,0.72
67.2118,-38.0973,3.0,15.1,15.21,1.56
69.656,31.3277,4.0,15.1,15.97,0.91
7.8321,7.4148,1.0,15.1,15.50,0.62
8.8113,15.2512,2.0,15.1,15.33,0.55
80.4415,21.2143,2.0,15.1,14.87,1.76
84.454,-57.3084,1.0,15.1,15.59,0.63
90.7137,-40.3126,1.0,15.1,15.11,0.38
97.748,-24.1128,0.0,15.1,15.02,0.45
102.7725,40.2272,1.0,15.2,14.71,0.77
111.026,53.8541,1.0,15.2,14.87,1.02
126.0272,61.6054,3.0,15.2,15.34,0.71
136.3957,13.9684,2.0,15.2,15.05,0.53
137.2526,23.1869,3.0,15.2,15.34,0.58
143.8116,-17.6163,2.0,15.2,15.19,0.74
151.7204,-7.9292,2.0,15.2,15.52,0.83
155.0197,-12.1665,3.0,15.2,15.59,0.81
157.6683,-20.5101,4.0,15.2,15.62,0.95
167.6567,71.5657,4.0,15.2,15.71,0.71
174.2088,25.8479,3.0,15.2,15.44,1.53
177.1269,-7.7524,4.0,15.2,16.12,0.84
198.2032,-23.8465,1.0,15.2,14.78,1.52
198.9707,-7.5506,0.0,15.2,15.47,0.59
199.8822,14.0926,4.0,15.2,14.98,1.33
20.2013,21.4816,1.0,15.2,16.07,0.97
205.1751,-4.1686,0.0,15.2,15.31,0.74
207.8625,-0.0213,3.0,15.2,16.42,1.94
227.9787,56.4935,0.0,15.2,15.46,0.64
245.8846,28.6915,1.0,15.2,15.86,0.73
26.3454,4.8581,0.0,15.2,16.21,0.98
267.7197,55.1307,0.0,15.2,15.48,0.77
267.9869,65.8549,1.0,15.2,15.83,0.77
269.0029,33.49,4.0,15.2,15.80,1.03
28.9735,5.5527,4.0,15.2,15.20,0.69
281.1286,54.6958,0.0,15.2,15.05,1.60
282.4653,74.8886,3.0,15.2,15.51,0.97
285.5974,-6.4801,2.0,15.2,14.73,0.89
303.6193,-0.7897,4.0,15.2,15.70,1.08
308.786,-47.2856,0.0,15.2,14.97,2.32
31.1254,-21.6236,1.0,15.2,15.57,0.71
323.3098,25.4831,1.0,15.2,14.54,1.28
33.22,22.7478,3.0,15.2,14.63,0.64
332.9843,-70.6541,4.0,15.2,15.62,0.96
359.0167,-0.3983,2.0,15.2,15.82,0.77
44.7398,5.8789,0.0,15.2,15.57,1.21
5.729,-34.23,1.0,15.2,15.54,0.70
53.4542,29.2754,3.0,15.2,14.75,0.67
53.4864,65.6156,2.0,15.2,14.55,1.60
65.7551,-52.4546,4.0,15.2,15.60,1.54
71.6133,-43.7757,1.0,15.2,15.35,1.64
74.4343,-1.8256,1.0,15.2,15.41,0.64
82.1919,-59.3343,4.0,15.2,15.36,0.68
89.3929,-68.8947,0.0,15.2,14.43,2.43
10.346,37.9821,2.0,15.3,15.47,2.07
107.2428,22.6932,4.0,15.3,15.30,0.59
109.9994,63.3745,1.0,15.3,15.42,0.78
113.8271,3.7931,2.0,15.3,15.32,0.59
116.6126,-2.4304,2.0,15.3,15.65,0.81
121.5443,2.0577,2.0,15.3,15.84,0.84
121.608,59.5186,4.0,15.3,15.11,0.77
13.6417,-38.7712,0.0,15.3,15.56,0.76
130.0786,-19.1747,2.0,15.3,14.06,1.96
133.2938,-36.9724,3.0,15.3,15.48,1.02
148.2065,7.225,4.0,15.3,15.74,1.37
148.2612,-8.6717,4.0,15.3,15.22,0.56
149.5025,47.6263,0.0,15.3,15.24,1.93
160.5125,-41.4916,3.0,15.3,15.30,0.58
164.8711,-19.2061,1.0,15.3,15.39,0.68
171.0223,20.7649,2.0,15.3,15.66,0.81
171.044,-37.1673,4.0,15.3,15.90,1.00
173.4579,-20.8144,2.0,15.3,15.52,1.49
175.3277,68.0749,1.0,15.3,14.63,1.51
175.5943,-13.1121,3.0,15.3,15.37,0.67
178.8261,9.4448,0.0,15.3,15.79,0.79
178.8419,-13.853,2.0,15.3,16.13,0.97
179.1384,-22.8345,0.0,15.3,15.55,0.81
185.5475,35.6829,2.0,15.3,16.06,0.70
193.7054,57.0813,3.0,15.3,15.82,0.96
194.5867,61.346,2.0,15.3,15.24,0.75
197.9418,39.8882,2.0,15.3,15.41,0.96
2.4573,-43.2806,4.0,15.3,15.18,0.71
206.7787,-29.9785,2.0,15.3,15.43,0.62
213.3525,48.7599,0.0,15.3,15.45,0.76
213.4934,76.7487,4.0,15.3,15.85,1.05
213.7405,-0.3496,3.0,15.3,15.69,1.05
220.8934,25.2661,4.0,15.3,15.87,0.94
223.5037,-12.0317,4.0,15.3,15.39,0.71
223.613,51.4094,2.0,15.3,14.95,0.65
226.6852,8.2335,1.0,15.3,15.73,0.68
227.2582,72.7319,3.0,15.3,15.32,0.63
229.515,-27.5253,4.0,15.3,14.49,1.93
230.5579,-7.8052,1.0,15.3,14.16,0.96
233.6967,37.2652,4.0,15.3,15.64,0.69
238.3898,-31.3086,1.0,15.3,15.45,0.62
247.6797,52.3607,2.0,15.3,14.88,0.63
249.2896,43.4334,0.0,15.3,15.52,1.07
249.836,56.1507,3.0,15.3,15.76,0.84
250.8705,-6.7721,3.0,15.3,16.14,1.91
253.6295,65.3313,0.0,15.3,16.23,1.11
254.4448,67.9243,1.0,15.3,15.57,0.73
256.3356,54.6166,4.0,15.3,15.08,0.66
258.2032,29.5213,1.0,15.3,15.24,0.81
287.4816,59.4005,2.0,15.3,15.19,0.86
291.3631,-72.3458,2.0,15.3,15.29,0.68
295.6978,10.5575,2.0,15.3,15.37,0.76
299.9402,-47.422,2.0,15.3,15.32,0.48
321.9293,36.2183,1.0,15.3,15.28,0.54
322.5199,-56.5395,4.0,15.3,15.35,2.53
328.2433,17.4165,0.0,15.3,15.71,0.98
34.2119,-66.6118,0.0,15.3,15.50,0.59
341.3827,-17.5664,2.0,15.3,14.40,0.80
342.4103,-59.7397,2.0,15.3,15.06,0.87
349.4696,-14.7234,0.0,15.3,14.90,1.06
352.5674,-23.6114,0.0,15.3,15.53,0.79
353.0319,-2.8792,4.0,15.3,15.46,0.76
43.6099,16.034,4.0,15.3,16.12,0.81
